student_id,gender,study_hours_per_day,attendance_percentage,assignment_score,midterm_score,final_exam_score,participation_score,internet_access,extra_classes,parent_education,sleep_hours,overall_score,grade
100303,1,9.04,62.91,45.38,94.66,44.66,92.18,0,0,0,6.13,63.881,2
100304,1,4.9,79.23,81.9,40.62,47.77,30.65,0,0,1,5.22,54.2425,1
100305,0,5.82,44.57,41.13,76.63,55.06,41.29,1,0,1,8.79,55.2405,2
100306,1,5.29,76.22,73.1,99.19,75.8,14.54,0,0,0,8.81,75.0235,3
100307,1,4.5,95.87,90.94,74.9,87.22,66.53,0,1,0,5.83,83.68,3
100308,1,8.99,91.02,62.05,30.16,68.27,60.7,0,1,1,8.65,59.0165,2
100309,1,9.05,44.06,80.7,69.13,39.31,96.56,1,1,0,7.09,61.243,2
100310,1,4.02,99.6,87.43,38.49,61.24,90.31,1,0,1,7.91,67.5335,2
100311,0,6.54,81.92,39.52,27.29,38.94,55.53,0,1,0,4.45,42.1005,1
100312,1,9.34,49.74,79.41,50.12,36.18,64.84,1,1,3,4.11,52.533,1
100313,0,9.66,40.74,94.39,44.96,71.27,47.19,0,0,2,6.57,63.8555,2
100314,0,5.58,50.28,70.35,84.16,96.93,21.92,0,1,3,4.38,76.2555,3
100315,1,5.08,90.29,43.03,53.03,88.63,88.1,1,1,0,8.46,70.723,3
100316,0,3.51,41.3,38.89,79.97,84.21,59.46,1,1,3,8.1,67.32,2
100317,0,9.63,53.99,48.18,26.22,80.89,48.29,1,1,3,7.57,54.7305,1
100318,0,2.29,85.44,37.25,26.11,92.8,16.16,0,0,2,4.16,56.6175,2
100319,1,6.22,75.17,65.94,27.2,82.7,69.88,1,0,0,6.29,63.438,2
100320,1,3.54,86.96,34.88,41.45,73.88,45.97,0,0,3,4.39,56.4895,2
100321,0,3.51,84.77,45.64,53.05,55.53,32.83,1,0,3,8.64,53.586,1
100322,1,4.64,43.04,60.79,70.59,37.07,88.91,1,1,0,7.06,55.975,2
100323,1,9.99,93.55,63.17,98.94,62.27,26.53,1,1,2,4.78,71.1715,3
100324,1,1.49,53.62,69.58,51.58,94.73,56.35,1,0,3,6.8,70.9635,3
100325,1,6.21,73.2,79.39,29.17,70.82,81.62,0,0,1,4.59,63.4395,2
100326,0,1.74,78.66,33.31,39.62,42.92,86.42,1,0,2,4.73,48.097,1
100327,0,2.39,50.12,35.64,92.34,75.43,83.68,0,0,0,4.4,69.9935,2
100328,1,4.96,98.57,34.26,77.45,62.58,90.7,0,0,1,8.36,67.0445,2
100329,1,5.59,69.29,59.62,84.27,95.2,22.81,1,1,1,6.73,75.5215,3
100330,0,3.33,43.46,32.93,34.31,41.27,94.64,0,1,3,5.64,43.418,1
100331,0,3.85,96.24,82.23,35.12,79.84,10.97,0,0,3,4.0,63.891,2
100332,1,1.78,75.18,45.61,33.42,77.71,33.03,0,0,0,6.36,55.4965,2
100333,0,3.73,81.95,95.74,89.29,98.85,17.56,1,1,3,6.56,86.019,4
100334,1,9.7,71.51,64.05,40.75,69.54,95.1,1,0,2,5.68,63.9975,2
100335,1,9.5,90.08,61.24,73.24,91.01,48.15,1,1,1,6.42,76.2345,3
100336,0,4.01,41.99,84.64,63.71,31.73,38.37,1,0,2,4.5,51.997,1
100337,0,6.14,56.1,79.92,65.83,38.6,25.04,0,1,1,8.61,54.0655,1
100338,1,9.19,68.18,72.51,39.66,54.22,24.02,0,1,0,5.29,52.614,1
100339,1,1.06,44.6,95.46,72.64,73.35,65.25,1,1,1,8.74,73.9095,3
100340,0,8.3,82.35,59.56,28.23,61.44,14.24,0,0,3,6.46,50.1325,1
100341,1,9.54,63.62,86.6,99.51,44.19,63.49,0,0,0,8.28,70.375,3
100342,0,1.82,56.36,56.61,27.01,71.24,79.72,0,1,0,6.89,56.6165,2
100343,1,2.45,40.2,88.68,28.76,69.67,64.09,1,1,0,8.22,59.7395,2
100344,0,9.65,83.19,48.16,49.35,66.71,84.39,0,1,1,4.05,62.076,2
100345,0,5.84,90.03,50.25,87.37,36.34,33.87,1,0,2,4.93,57.0015,2
100346,0,1.13,63.7,77.45,44.29,94.89,16.95,1,1,3,5.77,67.839,2
100347,1,3.32,73.85,44.89,60.4,71.46,74.89,0,1,2,5.48,63.963,2
100348,1,5.05,53.66,46.04,26.35,48.48,84.53,0,0,1,8.73,46.5825,1
100349,0,7.24,77.33,51.37,30.92,78.12,55.15,0,1,2,5.97,58.594,2
100350,1,7.6,40.73,77.53,70.6,52.25,83.86,0,0,2,8.86,63.9025,2
100351,0,9.96,69.32,92.26,39.58,65.41,51.21,0,1,2,7.26,63.2935,2
100352,0,3.59,78.65,77.22,77.07,53.88,27.87,1,0,0,8.18,64.2215,2
100353,1,5.84,95.09,87.95,83.9,91.63,52.7,1,1,1,5.97,85.4145,4
100354,1,5.8,62.88,68.05,88.78,99.58,29.44,0,0,1,4.95,79.89,3
100355,0,4.65,85.91,34.82,35.03,41.28,52.48,1,0,3,4.25,44.0085,1
100356,1,2.52,75.86,37.03,59.16,31.65,23.28,1,0,3,7.28,43.1875,1
100357,1,9.8,95.62,68.81,96.03,45.35,26.7,1,0,0,8.86,65.874,2
100358,0,8.68,63.9,52.95,82.91,71.3,89.46,0,1,1,4.59,71.6085,3
100359,0,5.48,59.15,45.44,33.77,42.18,20.43,0,0,3,7.86,40.2515,1
100360,1,6.43,93.23,62.64,62.69,86.8,30.18,1,1,3,5.82,70.9215,3
100361,0,3.05,42.95,76.65,94.18,58.61,99.6,0,0,0,8.97,73.6435,3
100362,0,5.89,48.18,56.95,58.0,72.74,61.84,1,1,3,8.35,62.351,2
100363,1,7.25,44.94,86.18,87.81,61.89,62.72,1,0,3,5.15,71.616,3
100364,0,5.64,90.59,81.7,62.19,93.23,86.05,0,1,3,7.83,82.182,3
100365,0,9.91,40.64,81.44,33.01,32.46,57.19,0,1,3,7.67,45.6845,1
100366,1,6.5,91.7,98.96,36.09,81.05,29.96,1,1,2,7.82,69.348,2
100367,1,4.34,67.08,50.67,28.5,75.65,48.02,1,1,0,4.41,55.2465,2
100368,0,7.95,40.24,75.13,39.65,75.47,77.95,0,0,0,8.05,63.172,2
100369,0,2.53,64.1,89.88,92.02,58.98,88.52,0,1,2,5.31,76.886,3
100370,1,4.46,51.21,70.57,73.76,31.1,34.59,1,0,3,6.95,52.019,1
100371,1,4.12,77.46,85.27,80.41,78.25,33.58,0,1,1,4.58,75.648,3
100372,1,4.89,80.76,59.01,71.62,88.06,39.48,0,0,3,6.79,72.552,3
100373,1,8.04,69.25,71.33,53.99,35.97,63.66,0,0,2,8.53,53.644,1
100374,0,5.36,42.43,33.9,41.26,60.91,35.07,1,0,3,4.89,46.1635,1
100375,1,8.15,79.37,99.0,94.42,41.38,90.38,0,1,0,8.28,74.863,3
100376,1,6.19,90.52,86.0,63.61,72.77,98.02,1,0,3,6.18,77.426,3
100377,0,4.08,83.22,90.82,61.08,84.99,71.12,0,1,1,5.61,78.6145,3
100378,1,8.29,89.8,78.6,99.71,76.67,97.33,1,0,0,4.29,86.195,4
100379,0,3.14,52.03,43.02,53.79,52.26,35.91,1,1,3,6.64,49.1365,1
100380,1,3.02,93.33,32.17,89.06,39.78,83.37,1,1,3,5.0,60.292,2
100381,1,5.54,59.33,90.53,89.68,85.6,71.06,0,1,1,8.7,83.525,3
100382,1,3.35,40.8,57.74,42.45,52.67,33.69,1,1,3,5.19,48.044,1
100383,0,1.08,90.6,48.47,32.11,31.55,38.66,0,0,2,6.93,41.69,1
100384,0,6.83,96.51,69.32,98.17,70.0,53.98,1,0,1,6.79,77.9555,3
100385,1,5.6,79.33,59.46,56.94,47.27,81.25,1,1,2,5.68,58.7295,2
100386,0,5.01,53.89,75.62,25.17,88.88,88.5,1,1,1,8.26,66.7635,2
100387,0,9.7,55.1,63.87,62.43,40.03,67.06,1,1,0,4.92,54.608,1
100388,0,6.14,68.0,78.81,71.45,60.44,74.94,1,1,1,8.09,69.0725,2
100389,0,8.77,93.87,89.74,83.21,47.72,33.75,0,1,1,5.04,68.2145,2
100390,0,2.26,48.98,43.69,95.72,78.27,76.7,0,0,2,4.2,72.6305,3
100391,0,6.12,89.56,53.06,93.64,68.4,64.45,1,0,2,8.72,73.363,3
100392,1,8.81,57.48,60.58,95.51,85.37,30.06,0,0,1,7.19,74.627,3
100393,1,6.25,88.52,97.34,27.41,62.1,95.52,1,0,0,7.15,66.4595,2
100394,0,7.46,95.22,55.57,78.38,30.34,56.16,0,0,1,5.33,56.466,2
100395,1,4.35,65.65,56.68,41.94,45.06,81.5,1,0,3,4.7,52.307,1
100396,1,1.83,61.9,75.74,39.07,99.94,57.31,0,1,1,7.53,71.8155,3
100397,1,5.12,88.13,59.34,85.02,58.37,93.96,0,1,0,6.59,71.7615,3
100398,1,4.55,71.77,96.59,56.28,73.42,22.72,0,0,2,5.59,68.534,2
100399,0,8.8,81.07,92.61,93.75,93.35,59.15,1,1,3,5.58,88.654,4
100400,1,3.2,77.37,65.94,28.18,31.44,12.26,0,0,1,8.45,40.2,1
100401,1,9.7,49.17,75.13,85.16,76.17,27.77,0,1,1,8.45,70.6695,3
100402,0,9.62,90.69,34.06,35.26,50.19,35.29,1,1,1,5.37,45.7915,1
100403,0,3.23,51.75,78.7,38.24,49.55,52.53,0,1,2,7.97,53.0705,1
100404,1,4.13,95.94,79.5,60.8,45.74,83.82,1,0,0,5.13,65.085,2
100405,1,9.06,55.03,55.14,54.67,87.59,52.0,0,1,3,8.04,66.055,2
100406,1,9.7,84.03,45.38,61.46,56.11,60.51,1,1,0,4.63,58.5335,2
100407,1,4.99,57.08,94.06,95.5,34.7,93.16,1,0,0,7.79,69.856,2
100408,1,3.89,59.07,59.87,74.3,36.78,78.09,1,1,1,6.78,57.138,2
100409,1,5.73,58.6,75.76,46.77,40.4,14.52,1,0,3,4.59,48.2965,1
100410,0,7.19,84.87,32.33,37.97,92.92,25.88,1,1,3,7.08,59.5555,2
100411,1,3.46,73.41,58.98,56.5,59.92,13.44,1,0,2,4.96,55.578,2
100412,1,7.63,92.98,87.21,58.87,94.12,16.22,1,0,3,4.97,76.0215,3
100413,0,1.46,58.44,57.13,70.1,87.22,40.5,1,1,0,6.24,69.372,2
100414,0,1.44,81.52,72.22,44.95,88.65,75.51,0,0,1,8.82,72.412,3
100415,0,4.48,85.18,44.69,82.56,50.08,31.99,0,1,1,8.46,58.823,2
100416,0,4.18,49.09,59.16,32.38,48.99,45.31,0,0,1,8.13,46.5135,1
100417,1,3.84,64.04,94.93,67.03,69.2,45.45,0,1,0,8.26,70.9125,3
100418,1,5.42,68.97,69.65,71.76,59.25,63.13,1,1,2,6.49,65.8175,2
100419,1,3.89,61.34,93.14,40.51,65.63,90.36,0,0,2,5.87,66.896,2
100420,1,2.73,59.33,93.14,86.95,33.72,98.49,1,1,3,8.42,67.9495,2
100421,1,3.79,81.19,96.09,71.16,98.01,64.41,0,0,1,4.4,85.8715,4
100422,1,9.77,52.95,92.68,73.43,34.07,55.46,1,1,1,8.98,59.659,2
100423,0,4.7,82.56,30.23,62.33,42.52,71.37,1,0,1,6.76,51.9035,1
100424,1,5.0,96.1,95.38,93.22,77.47,70.12,0,0,1,6.7,86.1175,4
100425,0,6.19,73.91,39.62,77.04,40.89,57.16,1,1,1,5.46,54.6025,1
100426,0,9.85,76.69,32.79,53.64,37.48,76.33,1,0,3,4.85,48.388,1
100427,1,3.17,44.14,33.88,42.9,40.75,54.21,1,0,2,7.4,41.5985,1
100428,0,7.13,91.87,54.42,30.33,34.33,99.68,0,1,2,5.81,49.637,1
100429,1,7.44,57.13,73.46,37.4,47.59,14.41,0,0,0,5.51,47.8525,1
100430,0,6.47,76.9,58.16,99.45,48.98,49.89,0,1,1,4.81,66.3165,2
100431,1,1.8,98.75,31.79,55.51,64.9,45.73,0,1,2,6.68,57.3985,2
100432,0,7.09,75.73,63.35,92.4,60.71,79.33,0,1,2,6.94,72.5245,3
100433,1,1.58,83.48,60.95,37.79,63.16,27.17,0,1,3,6.22,54.8085,1
100434,1,6.37,66.72,82.98,56.9,73.12,49.07,1,0,3,4.06,67.992,2
100435,1,7.66,43.62,49.57,97.04,46.17,72.82,0,0,0,6.46,61.9775,2
100436,1,2.9,87.86,45.23,31.83,39.43,64.29,0,0,0,5.36,46.019,1
100437,1,8.57,42.1,47.92,69.55,91.52,59.06,0,0,2,4.69,69.1195,2
100438,0,1.27,82.04,51.26,93.94,74.38,49.15,1,0,0,6.89,72.889,3
100439,0,8.59,41.38,71.94,96.23,34.25,77.68,0,1,2,7.36,62.339,2
100440,0,5.14,91.74,63.01,88.45,97.27,68.18,1,0,3,6.59,84.751,3
100441,1,2.96,49.46,53.58,89.2,78.51,88.72,1,1,0,7.07,74.3125,3
100442,0,2.2,70.86,56.2,73.91,40.62,75.97,1,1,2,7.03,58.6175,2
100443,1,9.58,75.83,55.96,41.53,97.84,22.64,1,0,2,4.62,65.6655,2
100444,1,1.65,67.45,98.07,79.8,55.58,65.76,0,1,3,5.08,72.338,3
100445,0,2.79,60.45,46.31,98.38,98.92,14.01,0,0,2,4.05,75.925,3
100446,0,4.13,68.07,87.26,64.45,37.23,44.86,0,1,1,8.91,57.888,2
100447,1,6.58,58.68,79.57,44.55,41.2,47.07,1,0,1,5.06,52.0465,1
100448,0,5.9,66.29,30.39,68.01,76.02,86.94,1,0,2,8.07,65.0105,2
100449,1,2.13,61.53,99.52,76.8,31.55,26.23,1,0,0,7.91,58.9225,2
100450,1,3.61,73.97,82.95,40.62,31.31,67.92,0,0,1,7.53,51.8925,1
100451,1,3.15,54.28,77.77,78.94,85.44,27.31,1,1,1,6.25,73.352,3
100452,1,2.92,99.32,58.37,69.06,41.74,95.38,0,1,1,6.92,63.018,2
100453,1,4.7,70.05,68.86,70.93,94.32,57.65,1,1,1,4.93,77.2865,3
100454,0,7.34,51.65,47.73,47.95,59.81,73.74,0,0,0,4.53,55.006,2
100455,0,2.96,68.62,32.48,36.65,91.16,68.19,0,1,3,5.76,61.2455,2
100456,1,4.3,91.98,88.52,71.76,59.24,37.33,1,1,0,8.13,69.309,2
100457,1,4.52,41.31,92.75,68.97,67.12,91.11,0,1,3,6.82,72.5265,3
100458,0,9.79,80.77,41.37,50.35,52.16,66.45,1,0,1,7.82,53.8395,1
100459,0,9.59,72.88,85.09,47.19,76.07,55.93,0,1,1,8.45,68.321,2
100460,1,8.2,50.17,81.88,51.04,52.27,57.55,0,1,0,6.8,58.2025,2
100461,0,3.17,89.05,42.49,61.74,45.62,90.16,1,0,0,5.84,57.821,2
100462,1,1.61,62.13,59.53,98.11,35.67,15.32,1,1,3,8.28,56.663,2
100463,0,3.85,57.63,59.59,82.27,34.04,45.02,0,0,0,5.15,54.6645,1
100464,1,3.4,89.69,83.2,88.88,51.42,85.75,1,1,2,4.12,74.401,3
100465,0,5.55,78.31,88.64,62.92,81.55,13.38,0,1,0,4.25,71.1695,3
100466,1,8.0,93.9,36.63,64.46,44.39,67.53,0,1,1,6.91,55.1205,2
100467,0,8.72,77.79,69.41,40.32,50.95,46.29,0,0,0,8.46,54.2025,1
100468,0,8.6,84.45,83.32,79.08,93.36,28.41,0,0,1,6.82,80.396,3
100469,1,4.24,90.19,85.03,56.62,74.74,65.03,0,1,2,6.05,72.842,3
100470,0,7.19,43.28,40.36,80.68,94.38,84.8,0,0,1,6.89,74.083,3
100471,1,3.82,86.56,66.79,55.68,93.79,52.06,1,0,0,7.36,73.9665,3
100472,0,1.55,76.82,90.03,33.14,34.44,23.21,1,0,3,7.79,48.348,1
100473,1,7.31,44.17,52.3,37.98,96.85,37.55,0,0,2,5.74,62.0245,2
100474,0,1.09,70.51,59.76,85.87,33.58,98.32,1,0,2,5.93,62.0555,2
100475,1,4.68,44.95,86.31,44.4,94.79,20.0,0,1,0,4.12,68.0335,2
100476,0,3.96,84.16,36.25,44.83,68.27,24.46,0,1,2,7.25,53.214,1
100477,1,7.24,72.79,90.16,94.7,67.32,99.12,1,0,1,7.88,82.46,3
100478,0,7.9,97.21,51.78,74.32,79.93,89.39,1,0,3,6.55,75.5715,3
100479,1,3.74,50.99,30.1,33.57,91.54,73.64,1,0,0,5.88,58.9145,2
100480,1,8.3,76.36,46.39,35.77,73.19,23.59,1,0,2,5.67,53.832,1
100481,1,3.65,52.69,36.27,45.43,59.78,31.65,1,1,1,7.23,47.9685,1
100482,0,5.02,76.84,36.47,69.55,37.83,26.22,0,1,1,5.65,48.228,1
100483,1,7.54,83.36,78.5,81.46,85.24,66.79,0,1,2,7.0,80.914,3
100484,0,7.24,83.34,44.98,45.59,38.98,45.9,1,0,0,8.63,46.9605,1
100485,1,9.89,88.9,95.43,90.3,80.85,14.3,1,1,1,5.65,80.2785,3
100486,0,3.03,91.21,66.15,33.19,66.95,36.22,1,0,2,4.34,57.703,2
100487,1,6.96,44.64,62.21,40.57,57.01,87.46,1,1,0,8.37,55.748,2
100488,0,6.49,60.6,60.4,97.78,72.91,81.64,0,0,0,5.37,76.2675,3
100489,0,9.24,81.23,78.48,35.11,84.06,67.87,1,1,1,8.94,68.8045,2
100490,1,2.41,69.92,61.66,91.61,95.88,17.7,1,0,0,8.2,77.5545,3
100491,0,7.77,51.44,39.0,77.8,48.53,89.45,0,1,3,6.13,58.3245,2
100492,0,6.11,73.16,91.61,30.48,96.3,58.11,1,1,1,7.14,72.774,3
100493,1,3.47,64.45,59.99,61.28,97.27,54.51,1,0,0,5.39,73.2585,3
100494,0,5.27,63.4,35.18,63.92,86.95,94.07,1,1,3,4.42,69.1955,2
100495,0,4.0,88.59,67.06,94.91,91.7,10.8,0,0,3,6.63,79.1735,3
100496,0,6.21,64.46,75.31,56.58,78.47,60.03,0,1,1,6.12,69.1205,2
100497,1,9.0,41.59,49.29,58.51,32.74,81.21,1,1,2,8.85,48.2245,1
100498,0,6.12,43.48,86.02,33.44,70.26,15.73,0,0,0,6.99,56.076,2
100499,1,6.69,91.37,76.88,72.94,82.3,42.15,0,0,3,7.74,75.768,3
100500,0,5.67,97.64,75.52,40.82,95.92,97.97,0,0,1,4.68,78.442,3
100501,0,1.46,81.3,59.46,30.81,69.93,29.06,0,0,0,7.62,55.106,2
100502,0,3.1,61.86,97.33,99.77,85.59,57.81,1,0,2,4.28,86.332,4
100503,1,5.43,96.32,49.19,45.22,79.35,77.15,0,0,0,7.07,66.2625,2
100504,0,3.79,79.77,70.44,35.58,49.66,45.13,0,1,2,8.19,52.854,1
100505,0,2.64,90.66,51.63,77.46,40.83,46.71,0,0,0,6.42,57.7185,2
100506,1,5.54,85.95,82.14,86.63,82.56,15.69,0,1,0,5.08,77.1455,3
100507,0,3.91,62.75,33.35,29.81,46.36,27.11,0,1,2,6.22,39.3345,0
100508,1,3.32,68.72,33.21,32.9,47.13,89.25,0,1,2,8.21,47.1595,1
100509,1,5.18,51.17,86.76,31.76,75.08,83.65,1,0,1,7.57,65.052,2
100510,0,2.2,57.52,60.4,28.52,85.23,37.42,1,1,1,7.03,58.5345,2
100511,1,9.35,86.69,53.88,74.46,70.76,44.35,1,0,2,7.47,67.261,2
100512,0,8.81,93.64,72.53,69.12,91.95,49.64,1,0,3,8.17,78.2965,3
100513,1,7.37,83.47,79.13,74.71,44.8,41.13,1,1,0,4.76,62.6435,2
100514,1,1.96,67.91,44.08,62.93,47.67,68.85,1,1,2,8.21,54.909,1
100515,0,7.98,45.19,42.98,86.31,74.59,11.15,0,0,3,8.03,61.914,2
100516,1,8.27,43.42,97.07,66.0,88.06,89.22,1,1,3,6.39,79.999,3
100517,1,7.91,62.46,71.28,93.91,67.75,37.06,1,0,1,6.01,71.398,3
100518,1,2.03,67.83,57.31,61.42,30.73,88.51,0,1,1,8.66,53.2065,1
100519,1,6.8,76.55,86.1,84.3,77.39,50.89,0,1,0,8.1,78.1255,3
100520,1,8.51,40.39,66.76,55.55,86.95,79.87,0,0,1,8.94,69.698,2
100521,0,6.2,99.38,46.92,57.64,49.36,84.32,0,1,0,7.21,59.44,2
100522,1,6.82,61.84,44.47,88.67,33.79,37.12,0,0,2,4.16,52.784,1
100523,0,5.13,90.89,57.78,33.07,66.26,67.63,0,1,0,4.77,58.8665,2
100524,1,5.76,72.1,90.19,67.37,32.95,64.67,1,1,1,8.1,60.09,2
100525,0,1.31,47.83,34.3,79.48,59.12,52.84,1,1,1,7.19,57.489,2
100526,0,6.75,87.85,45.3,81.28,31.25,52.26,0,0,3,4.99,54.3285,1
100527,1,1.73,82.59,92.52,69.36,45.75,37.47,0,1,1,4.06,63.8625,2
100528,1,4.92,71.65,38.52,58.6,57.22,37.92,0,1,3,5.31,53.338,1
100529,1,3.63,70.87,74.07,44.56,37.82,59.33,1,1,1,4.69,52.211,1
100530,0,5.91,45.25,44.95,93.21,37.99,12.9,0,1,3,8.38,51.404,1
100531,1,2.2,79.35,72.41,52.73,87.89,94.03,0,1,0,8.41,75.764,3
100532,0,7.22,94.67,56.82,84.92,32.9,68.5,0,1,0,8.21,60.426,2
100533,0,8.16,45.59,37.12,27.37,78.23,49.91,1,0,0,4.47,51.197,1
100534,0,2.47,55.81,70.77,42.41,87.01,15.56,1,0,3,4.68,62.347,2
100535,1,1.94,94.14,77.81,50.92,39.15,66.7,0,1,0,4.68,58.0785,2
100536,1,2.31,57.06,77.62,75.37,43.68,11.6,1,0,2,5.29,56.5205,2
100537,0,8.89,79.24,74.59,48.95,74.9,71.19,0,1,0,4.36,68.4135,2
100538,0,5.75,72.09,65.02,28.1,52.1,16.53,0,1,0,8.91,47.126,1
100539,1,5.21,75.78,66.36,38.04,63.35,69.05,0,0,3,8.28,59.4375,2
100540,0,1.96,64.95,74.49,44.44,88.52,46.53,1,1,0,4.35,68.138,2
100541,1,6.85,58.0,78.32,38.2,39.66,69.64,0,0,1,4.72,51.859,1
100542,0,8.81,42.91,75.84,40.28,73.38,22.46,1,1,3,5.31,57.458,2
100543,1,8.45,84.66,71.09,82.67,95.97,20.56,0,0,0,7.88,78.997,3
100544,0,6.63,84.77,40.91,55.9,34.02,32.27,1,0,2,7.57,45.768,1
100545,1,1.68,80.24,44.74,55.39,34.2,47.04,1,1,3,7.15,47.4935,1
100546,0,2.01,78.62,48.22,97.5,68.83,32.77,0,0,0,8.56,69.2485,2
100547,1,1.44,54.62,94.38,58.5,97.21,17.38,0,1,2,4.18,74.7245,3
100548,1,3.32,41.34,83.16,94.57,45.43,39.25,1,1,3,4.81,64.234,2
100549,0,2.22,88.52,68.7,47.43,53.16,73.52,1,0,1,4.95,60.4075,2
100550,0,3.34,69.47,47.64,55.05,36.91,62.48,1,1,1,4.3,49.404,1
100551,1,4.47,58.41,37.76,54.72,55.36,96.7,0,1,0,7.09,56.119,2
100552,0,9.49,46.12,92.91,65.96,33.1,49.23,0,1,2,5.05,56.192,2
100553,1,6.49,43.76,92.49,68.82,57.24,39.95,1,1,1,6.41,64.108,2
100554,0,8.51,60.93,37.75,43.61,68.88,72.43,0,0,2,7.43,55.8965,2
100555,1,7.39,88.28,85.81,84.52,98.25,47.08,1,1,1,6.98,86.2155,4
100556,1,2.01,95.12,61.27,62.24,87.29,65.65,1,1,3,5.45,74.4425,3
100557,1,7.62,93.81,52.68,25.53,87.54,95.17,0,0,1,6.07,66.4555,2
100558,1,3.48,95.2,81.74,69.35,45.97,54.93,0,0,2,5.7,64.788,2
100559,1,6.75,94.46,73.0,84.85,36.11,54.84,0,0,2,8.26,63.381,2
100560,1,4.07,71.63,84.6,43.79,72.22,79.76,1,0,0,6.1,68.2835,2
100561,0,9.98,53.16,35.2,27.84,66.48,78.05,0,1,3,4.31,50.389,1
100562,0,3.37,87.88,52.3,85.54,66.16,56.46,1,1,1,7.1,69.435,2
100563,0,3.51,52.82,52.35,98.22,37.63,15.82,1,1,3,4.99,55.0595,2
100564,1,9.38,56.03,53.08,30.74,64.57,98.27,0,1,3,5.69,56.3305,2
100565,1,1.22,54.0,65.17,95.35,40.52,43.96,0,1,2,5.64,60.8495,2
100566,1,7.27,70.9,49.81,51.95,59.55,38.5,0,0,0,4.36,54.732,1
100567,1,7.53,59.31,61.11,95.61,34.35,98.34,1,0,3,8.75,63.912,2
100568,0,8.53,49.25,55.74,73.66,89.98,88.49,0,1,2,6.74,74.83,3
100569,0,9.77,67.19,81.47,91.77,30.92,39.72,1,1,1,4.78,60.7495,2
100570,1,9.78,92.43,72.25,83.94,95.75,37.75,1,0,2,6.78,81.9655,3
100571,0,1.59,74.23,75.75,27.1,90.4,74.89,1,0,0,6.26,68.477,2
100572,0,8.4,92.7,44.74,29.91,82.68,40.09,0,1,2,5.72,58.6425,2
100573,1,6.82,51.75,52.79,64.43,98.78,32.63,0,1,3,6.36,69.6765,2
100574,0,6.83,50.02,31.48,34.72,33.77,98.17,0,1,2,7.35,41.6145,1
100575,1,2.16,74.53,37.59,59.58,74.91,60.91,1,1,2,5.0,62.1755,2
100576,0,6.85,67.8,48.55,96.6,89.45,78.62,1,1,2,6.69,79.8095,3
100577,1,9.84,79.61,34.58,47.11,38.86,74.17,1,0,3,8.06,47.6725,1
100578,1,9.21,87.68,72.18,61.67,70.93,78.0,0,0,0,5.11,71.247,3
100579,1,4.95,85.08,99.87,53.82,57.57,91.31,0,0,1,6.58,71.2175,3
100580,1,1.36,96.54,37.06,72.24,60.51,55.07,1,0,3,8.83,61.8115,2
100581,0,4.26,63.9,87.49,39.54,93.88,77.8,1,1,1,8.0,74.411,3
100582,1,8.44,52.38,38.32,44.5,67.71,81.71,1,1,1,6.97,55.8965,2
100583,1,7.31,73.05,76.89,89.41,36.53,95.17,1,0,3,7.75,67.338,2
100584,1,5.13,46.64,75.02,85.85,95.61,74.18,1,1,3,6.63,82.012,3
100585,0,1.5,57.33,93.19,84.19,42.96,90.34,1,0,3,8.93,69.4885,2
100586,1,4.84,52.47,37.98,82.82,92.48,18.55,0,0,3,4.85,67.771,2
100587,0,5.22,63.79,52.08,59.46,97.96,21.35,1,0,0,7.6,68.081,2
100588,1,9.36,46.67,36.35,79.67,91.45,24.25,0,0,0,4.03,66.287,2
100589,0,6.77,41.91,58.52,54.04,77.4,23.03,1,1,2,4.63,58.798,2
100590,0,3.8,79.41,93.81,32.55,82.05,17.88,1,1,1,7.61,65.346,2
100591,1,5.73,76.61,84.71,54.5,78.99,21.03,0,0,1,7.8,67.9775,2
100592,0,1.59,82.5,80.6,36.9,62.24,99.63,0,1,3,4.2,65.342,2
100593,1,9.75,79.62,67.31,54.31,49.21,34.5,0,1,3,5.67,55.675,2
100594,1,4.24,46.86,91.84,47.31,49.95,53.02,0,0,1,4.59,57.666,2
100595,1,5.3,57.46,61.46,69.94,81.18,83.95,1,0,3,8.45,72.331,3
100596,0,4.2,47.77,40.48,52.12,73.82,20.65,1,0,0,6.27,53.805,1
100597,0,7.14,90.58,88.63,77.92,70.94,38.56,1,0,2,6.21,74.949,3
100598,1,6.96,84.81,49.57,63.41,75.68,24.34,1,0,2,8.12,63.1695,2
100599,1,7.44,52.09,33.75,93.96,84.24,15.63,0,0,1,7.48,66.496,2
100600,0,3.41,60.48,38.82,31.83,82.38,96.47,1,1,0,8.61,60.2495,2
100601,1,3.84,98.0,72.63,76.58,37.38,87.25,0,1,0,8.69,65.279,2
100602,1,2.13,75.65,72.5,75.43,55.41,89.14,1,0,3,5.57,69.23,2
100603,1,6.9,88.07,48.21,96.3,48.48,88.18,1,0,3,7.24,68.31,2
100604,0,1.36,55.88,80.9,52.87,67.68,23.91,0,0,3,6.71,61.0645,2
100605,0,6.38,52.6,84.15,47.91,34.3,80.65,1,1,2,6.98,54.1375,1
100606,0,8.83,87.04,94.44,37.93,83.37,75.51,1,1,2,7.13,73.805,3
100607,1,9.02,81.15,70.95,44.9,37.46,93.29,0,0,0,4.3,55.97,2
